8486.08 0.001 16 0 1 e 38 0 0 1 e 39 22KaTaKaCaB36
8482.30 0.001 16 0 1 e 40 0 0 1 e 41 22KaTaKaCaB37
8480.37 0.001 16 0 1 e 41 0 0 1 e 42 22KaTaKaCaB38
8478.42 0.001 16 0 1 e 42 0 0 1 e 43 22KaTaKaCaB39
8476.43 0.001 16 0 1 e 43 0 0 1 e 44 22KaTaKaCaB40
8474.42 0.001 16 0 1 e 44 0 0 1 e 45 22KaTaKaCaB41
8472.39 0.001 16 0 1 e 45 0 0 1 e 46 22KaTaKaCaB42
8470.33 0.001 16 0 1 e 46 0 0 1 e 47 22KaTaKaCaB43
8468.24 0.001 16 0 1 e 47 0 0 1 e 48 22KaTaKaCaB44
8463.99 0.001 16 0 1 e 49 0 0 1 e 50 22KaTaKaCaB45
8459.63 0.001 16 0 1 e 51 0 0 1 e 52 22KaTaKaCaB46
8457.40 0.001 16 0 1 e 52 0 0 1 e 53 22KaTaKaCaB47
8455.16 0.001 16 0 1 e 53 0 0 1 e 54 22KaTaKaCaB48
8452.88 0.001 16 0 1 e 54 0 0 1 e 55 22KaTaKaCaB49
8445.91 0.001 16 0 1 e 57 0 0 1 e 58 22KaTaKaCaB50
8540.11 0.001 16 0 1 e 2 0 0 1 e 01 22KaTaKaCaB51
8540.86 0.001 16 0 1 e 3 0 0 1 e 02 22KaTaKaCaB52
8541.60 0.001 16 0 1 e 4 0 0 1 e 03 22KaTaKaCaB53
8542.30 0.001 16 0 1 e 5 0 0 1 e 04 22KaTaKaCaB54
8542.98 0.001 16 0 1 e 6 0 0 1 e 05 22KaTaKaCaB55
8543.63 0.001 16 0 1 e 7 0 0 1 e 06 22KaTaKaCaB56
8544.25 0.001 16 0 1 e 8 0 0 1 e 07 22KaTaKaCaB57
8544.85 0.001 16 0 1 e 9 0 0 1 e 08 22KaTaKaCaB58
8545.42 0.001 16 0 1 e 10 0 0 1 e 09 22KaTaKaCaB59
8545.96 0.001 16 0 1 e 11 0 0 1 e 10 22KaTaKaCaB60
8546.48 0.001 16 0 1 e 12 0 0 1 e 11 22KaTaKaCaB61
8546.97 0.001 16 0 1 e 13 0 0 1 e 12 22KaTaKaCaB62
8547.43 0.001 16 0 1 e 14 0 0 1 e 13 22KaTaKaCaB63
8547.87 0.001 16 0 1 e 15 0 0 1 e 14 22KaTaKaCaB64
8548.28 0.001 16 0 1 e 16 0 0 1 e 15 22KaTaKaCaB65
8548.66 0.001 16 0 1 e 17 0 0 1 e 16 22KaTaKaCaB66
8549.02 0.001 16 0 1 e 18 0 0 1 e 17 22KaTaKaCaB67
8549.35 0.001 16 0 1 e 19 0 0 1 e 18 22KaTaKaCaB68
8549.65 0.001 16 0 1 e 20 0 0 1 e 19 22KaTaKaCaB69
8549.93 0.001 16 0 1 e 21 0 0 1 e 20 22KaTaKaCaB70
8550.18 0.001 16 0 1 e 22 0 0 1 e 21 22KaTaKaCaB71
8550.40 0.001 16 0 1 e 23 0 0 1 e 22 22KaTaKaCaB72
8550.60 0.001 16 0 1 e 24 0 0 1 e 23 22KaTaKaCaB73
8550.77 0.001 16 0 1 e 25 0 0 1 e 24 22KaTaKaCaB74
8550.91 0.001 16 0 1 e 26 0 0 1 e 25 22KaTaKaCaB75
8551.02 0.001 16 0 1 e 27 0 0 1 e 26 22KaTaKaCaB76
8551.11 0.001 16 0 1 e 28 0 0 1 e 27 22KaTaKaCaB77
8551.17 0.001 16 0 1 e 29 0 0 1 e 28 22KaTaKaCaB78
8551.20 0.001 16 0 1 e 32 0 0 1 e 31 22KaTaKaCaB79
8551.15 0.001 16 0 1 e 33 0 0 1 e 32 22KaTaKaCaB80
8551.08 0.001 16 0 1 e 34 0 0 1 e 33 22KaTaKaCaB81
8550.98 0.001 16 0 1 e 35 0 0 1 e 34 22KaTaKaCaB82
8550.85 0.001 16 0 1 e 36 0 0 1 e 35 22KaTaKaCaB83
8550.52 0.001 16 0 1 e 38 0 0 1 e 37 22KaTaKaCaB84
8550.32 0.001 16 0 1 e 39 0 0 1 e 38 22KaTaKaCaB85
8550.08 0.001 16 0 1 e 40 0 0 1 e 39 22KaTaKaCaB86
8549.82 0.001 16 0 1 e 41 0 0 1 e 40 22KaTaKaCaB87
8549.53 0.001 16 0 1 e 42 0 0 1 e 41 22KaTaKaCaB88
8549.22 0.001 16 0 1 e 43 0 0 1 e 42 22KaTaKaCaB89
8548.88 0.001 16 0 1 e 44 0 0 1 e 43 22KaTaKaCaB90
8548.51 0.001 16 0 1 e 45 0 0 1 e 44 22KaTaKaCaB91
8548.12 0.001 16 0 1 e 46 0 0 1 e 45 22KaTaKaCaB92
8547.70 0.001 16 0 1 e 47 0 0 1 e 46 22KaTaKaCaB93
8547.25 0.001 16 0 1 e 48 0 0 1 e 47 22KaTaKaCaB94
8546.77 0.001 16 0 1 e 49 0 0 1 e 48 22KaTaKaCaB95
8544.60 0.001 16 0 1 e 53 0 0 1 e 52 22KaTaKaCaB96
8543.99 0.001 16 0 1 e 54 0 0 1 e 53 22KaTaKaCaB97
8543.36 0.001 16 0 1 e 55 0 0 1 e 54 22KaTaKaCaB98
8542.70 0.001 16 0 1 e 56 0 0 1 e 55 22KaTaKaCaB99
8541.29 0.001 16 0 1 e 58 0 0 1 e 57 22KaTaKaCaB100
8540.54 0.001 16 0 1 e 59 0 0 1 e 58 22KaTaKaCaB101
8539.77 0.001 16 0 1 e 60 0 0 1 e 59 22KaTaKaCaB102
8538.97 0.001 16 0 1 e 61 0 0 1 e 60 22KaTaKaCaB103
8363.00 0.001 14 0 11 e 1 0 0 1 e 02 22KaTaKaCaL1
8362.11 0.001 14 0 11 e 2 0 0 1 e 03 22KaTaKaCaL2
8361.20 0.001 14 0 11 e 3 0 0 1 e 04 22KaTaKaCaL3
8360.27 0.001 14 0 11 e 4 0 0 1 e 05 22KaTaKaCaL4
8358.34 0.001 14 0 11 e 6 0 0 1 e 07 22KaTaKaCaL5
8357.34 0.001 14 0 11 e 7 0 0 1 e 08 22KaTaKaCaL6
8356.31 0.001 14 0 11 e 8 0 0 1 e 09 22KaTaKaCaL7
8355.26 0.001 14 0 11 e 9 0 0 1 e 10 22KaTaKaCaL8
8354.18 0.001 14 0 11 e 10 0 0 1 e 11 22KaTaKaCaL9
8353.08 0.001 14 0 11 e 11 0 0 1 e 12 22KaTaKaCaL10
8350.82 0.001 14 0 11 e 13 0 0 1 e 14 22KaTaKaCaL11
8348.45 0.001 14 0 11 e 15 0 0 1 e 16 22KaTaKaCaL12
8344.73 0.001 14 0 11 e 18 0 0 1 e 19 22KaTaKaCaL13
8343.44 0.001 14 0 11 e 19 0 0 1 e 20 22KaTaKaCaL14
8342.13 0.001 14 0 11 e 20 0 0 1 e 21 22KaTaKaCaL15
8340.80 0.001 14 0 11 e 21 0 0 1 e 22 22KaTaKaCaL16
8339.44 0.001 14 0 11 e 22 0 0 1 e 23 22KaTaKaCaL17
8333.78 0.001 14 0 11 e 26 0 0 1 e 27 22KaTaKaCaL18
8330.81 0.001 14 0 11 e 28 0 0 1 e 29 22KaTaKaCaL19
8327.75 0.001 14 0 11 e 30 0 0 1 e 31 22KaTaKaCaL20
8326.18 0.001 14 0 11 e 31 0 0 1 e 32 22KaTaKaCaL21
8324.59 0.001 14 0 11 e 32 0 0 1 e 33 22KaTaKaCaL22
7380.65691 0.001 12 0 12 e 3 0 0 1 e 04 23KaMoTaCaM1
7377.038544 0.001 12 0 12 e 7 0 0 1 e 08 23KaMoTaCaM2
7374.19869 0.001 12 0 12 e 10 0 0 1 e 11 23KaMoTaCaM3
7373.228489 0.001 12 0 12 e 11 0 0 1 e 12 23KaMoTaCaM4
7371.24963 0.001 12 0 12 e 13 0 0 1 e 14 23KaMoTaCaM5
7370.243243 0.001 12 0 12 e 14 0 0 1 e 15 23KaMoTaCaM6
7367.141762 0.001 12 0 12 e 17 0 0 1 e 18 23KaMoTaCaM7
7366.084364 0.001 12 0 12 e 18 0 0 1 e 19 23KaMoTaCaM8
7363.927561 0.001 12 0 12 e 20 0 0 1 e 21 23KaMoTaCaM9
7362.831842 0.001 12 0 12 e 21 0 0 1 e 22 23KaMoTaCaM10
7360.595483 0.001 12 0 12 e 23 0 0 1 e 24 23KaMoTaCaM11
7358.308027 0.001 12 0 12 e 25 0 0 1 e 26 23KaMoTaCaM12
7351.10891 0.001 12 0 12 e 31 0 0 1 e 32 23KaMoTaCaM13
7387.309607 0.001 12 0 12 e 4 0 0 1 e 03 23KaMoTaCaM14
7388.088281 0.001 12 0 12 e 5 0 0 1 e 04 23KaMoTaCaM15
7389.610424 0.001 12 0 12 e 7 0 0 1 e 06 23KaMoTaCaM16
7391.077627 0.001 12 0 12 e 9 0 0 1 e 08 23KaMoTaCaM17
7392.49969 0.001 12 0 12 e 11 0 0 1 e 10 23KaMoTaCaM18
7393.194321 0.001 12 0 12 e 12 0 0 1 e 11 23KaMoTaCaM19
7395.191392 0.001 12 0 12 e 15 0 0 1 e 14 23KaMoTaCaM20
7395.83384 0.001 12 0 12 e 16 0 0 1 e 15 23KaMoTaCaM21
7398.848201 0.001 12 0 12 e 21 0 0 1 e 20 23KaMoTaCaM22
7399.958825 0.001 12 0 12 e 23 0 0 1 e 22 23KaMoTaCaM23
7400.49712 0.001 12 0 12 e 24 0 0 1 e 23 23KaMoTaCaM24
7401.528598 0.001 12 0 12 e 26 0 0 1 e 25 23KaMoTaCaM25
7403.418569 0.001 12 0 12 e 30 0 0 1 e 29 23KaMoTaCaM26
7403.856803 0.001 12 0 12 e 31 0 0 1 e 30 23KaMoTaCaM27
7404.279437 0.001 12 0 12 e 32 0 0 1 e 31 23KaMoTaCaM28
7405.459103 0.001 12 0 12 e 35 0 0 1 e 34 23KaMoTaCaM29
7406.495854 0.001 12 0 12 e 38 0 0 1 e 37 23KaMoTaCaM30
7407.112057 0.001 12 0 12 e 40 0 0 1 e 39 23KaMoTaCaM31
7407.400521 0.001 12 0 12 e 41 0 0 1 e 40 23KaMoTaCaM32
7408.76803 0.001 12 0 12 e 47 0 0 1 e 46 23KaMoTaCaM33
7490.428248 0.001 12 0 13 e 1 0 0 1 e 02 23KaMoTaCaM34
7488.666898 0.001 12 0 13 e 3 0 0 1 e 04 23KaMoTaCaM35
7487.761102 0.001 12 0 13 e 4 0 0 1 e 05 23KaMoTaCaM36
7486.838695 0.001 12 0 13 e 5 0 0 1 e 06 23KaMoTaCaM37
7485.897996 0.001 12 0 13 e 6 0 0 1 e 07 23KaMoTaCaM38
7484.939978 0.001 12 0 13 e 7 0 0 1 e 08 23KaMoTaCaM39
7482.973058 0.001 12 0 13 e 9 0 0 1 e 10 23KaMoTaCaM40
7480.938711 0.001 12 0 13 e 11 0 0 1 e 12 23KaMoTaCaM41
7479.895739 0.001 12 0 13 e 12 0 0 1 e 13 23KaMoTaCaM42
7477.757866 0.001 12 0 13 e 14 0 0 1 e 15 23KaMoTaCaM43
7475.550828 0.001 12 0 13 e 16 0 0 1 e 17 23KaMoTaCaM44
7473.275496 0.001 12 0 13 e 18 0 0 1 e 19 23KaMoTaCaM45
7472.113439 0.001 12 0 13 e 19 0 0 1 e 20 23KaMoTaCaM46
7469.733697 0.001 12 0 13 e 21 0 0 1 e 22 23KaMoTaCaM47
7468.518814 0.001 12 0 13 e 22 0 0 1 e 23 23KaMoTaCaM48
7467.285541 0.001 12 0 13 e 23 0 0 1 e 24 23KaMoTaCaM49
7466.037202 0.001 12 0 13 e 24 0 0 1 e 25 23KaMoTaCaM50
7464.768263 0.001 12 0 13 e 25 0 0 1 e 26 23KaMoTaCaM51
7463.482353 0.001 12 0 13 e 26 0 0 1 e 27 23KaMoTaCaM52
7462.180297 0.001 12 0 13 e 27 0 0 1 e 28 23KaMoTaCaM53
7460.85944 0.001 12 0 13 e 28 0 0 1 e 29 23KaMoTaCaM54
7456.792903 0.001 12 0 13 e 31 0 0 1 e 32 23KaMoTaCaM55
7455.402911 0.001 12 0 13 e 32 0 0 1 e 33 23KaMoTaCaM56
7452.567571 0.001 12 0 13 e 34 0 0 1 e 35 23KaMoTaCaM57
7448.185356 0.001 12 0 13 e 37 0 0 1 e 38 23KaMoTaCaM58
7445.171896 0.001 12 0 13 e 39 0 0 1 e 40 23KaMoTaCaM59
7443.640628 0.001 12 0 13 e 40 0 0 1 e 41 23KaMoTaCaM60
7442.085798 0.001 12 0 13 e 41 0 0 1 e 42 23KaMoTaCaM61
7493.746538 0.001 12 0 13 e 2 0 0 1 e 01 23KaMoTaCaM62
7494.532307 0.001 12 0 13 e 3 0 0 1 e 02 23KaMoTaCaM63
7495.302152 0.001 12 0 13 e 4 0 0 1 e 03 23KaMoTaCaM64
7496.055098 0.001 12 0 13 e 5 0 0 1 e 04 23KaMoTaCaM65
7496.789779 0.001 12 0 13 e 6 0 0 1 e 05 23KaMoTaCaM66
7497.50777 0.001 12 0 13 e 7 0 0 1 e 06 23KaMoTaCaM67
7498.209509 0.001 12 0 13 e 8 0 0 1 e 07 23KaMoTaCaM68
7499.560043 0.001 12 0 13 e 10 0 0 1 e 09 23KaMoTaCaM69
7500.210266 0.001 12 0 13 e 11 0 0 1 e 10 23KaMoTaCaM70
7500.84212 0.001 12 0 13 e 12 0 0 1 e 11 23KaMoTaCaM71
7501.457152 0.001 12 0 13 e 13 0 0 1 e 12 23KaMoTaCaM72
7502.633593 0.001 12 0 13 e 15 0 0 1 e 14 23KaMoTaCaM73
7503.19943 0.001 12 0 13 e 16 0 0 1 e 15 23KaMoTaCaM74
7503.744372 0.001 12 0 13 e 17 0 0 1 e 16 23KaMoTaCaM75
7504.27212 0.001 12 0 13 e 18 0 0 1 e 17 23KaMoTaCaM76
7504.783483 0.001 12 0 13 e 19 0 0 1 e 18 23KaMoTaCaM77
7505.275368 0.001 12 0 13 e 20 0 0 1 e 19 23KaMoTaCaM78
7505.752611 0.001 12 0 13 e 21 0 0 1 e 20 23KaMoTaCaM79
7506.210901 0.001 12 0 13 e 22 0 0 1 e 21 23KaMoTaCaM80
7506.650868 0.001 12 0 13 e 23 0 0 1 e 22 23KaMoTaCaM81
7507.075191 0.001 12 0 13 e 24 0 0 1 e 23 23KaMoTaCaM82
7507.868679 0.001 12 0 13 e 26 0 0 1 e 25 23KaMoTaCaM83
7508.590036 0.001 12 0 13 e 28 0 0 1 e 27 23KaMoTaCaM84
7508.925838 0.001 12 0 13 e 29 0 0 1 e 28 23KaMoTaCaM85
7509.241031 0.001 12 0 13 e 30 0 0 1 e 29 23KaMoTaCaM86
7509.540734 0.001 12 0 13 e 31 0 0 1 e 30 23KaMoTaCaM87
7509.822586 0.001 12 0 13 e 32 0 0 1 e 31 23KaMoTaCaM88
7510.08579 0.001 12 0 13 e 33 0 0 1 e 32 23KaMoTaCaM89
7510.33057 0.001 12 0 13 e 34 0 0 1 e 33 23KaMoTaCaM90
7510.558989 0.001 12 0 13 e 35 0 0 1 e 34 23KaMoTaCaM91
7510.767046 0.001 12 0 13 e 36 0 0 1 e 35 23KaMoTaCaM92
7510.959123 0.001 12 0 13 e 37 0 0 1 e 36 23KaMoTaCaM93
7511.128073 0.001 12 0 13 e 38 0 0 1 e 37 23KaMoTaCaM94
7511.539579 0.001 12 0 13 e 41 0 0 1 e 40 23KaMoTaCaM95
7511.636836 0.001 12 0 13 e 42 0 0 1 e 41 23KaMoTaCaM96
7563.959879 0.001 12 0 12 e 3 0 0 1 e 04 23KaMoTaCaM97
7563.04344 0.001 12 0 12 e 4 0 0 1 e 05 23KaMoTaCaM98
7561.152166 0.001 12 0 12 e 6 0 0 1 e 07 23KaMoTaCaM99
7560.179392 0.001 12 0 12 e 7 0 0 1 e 08 23KaMoTaCaM100
7559.186533 0.001 12 0 12 e 8 0 0 1 e 09 23KaMoTaCaM101
7558.17243 0.001 12 0 12 e 9 0 0 1 e 10 23KaMoTaCaM102
7557.140746 0.001 12 0 12 e 10 0 0 1 e 11 23KaMoTaCaM103
7555.015397 0.001 12 0 12 e 12 0 0 1 e 13 23KaMoTaCaM104
7553.925828 0.001 12 0 12 e 13 0 0 1 e 14 23KaMoTaCaM105
7552.815077 0.001 12 0 12 e 14 0 0 1 e 15 23KaMoTaCaM106
7551.688273 0.001 12 0 12 e 15 0 0 1 e 16 23KaMoTaCaM107
7550.540989 0.001 12 0 12 e 16 0 0 1 e 17 23KaMoTaCaM108
7548.188168 0.001 12 0 12 e 18 0 0 1 e 19 23KaMoTaCaM109
7545.756976 0.001 12 0 12 e 20 0 0 1 e 21 23KaMoTaCaM110
7544.515609 0.001 12 0 12 e 21 0 0 1 e 22 23KaMoTaCaM111
7543.25257 0.001 12 0 12 e 22 0 0 1 e 23 23KaMoTaCaM112
7540.674822 0.001 12 0 12 e 24 0 0 1 e 25 23KaMoTaCaM113
7539.356378 0.001 12 0 12 e 25 0 0 1 e 26 23KaMoTaCaM114
7538.018503 0.001 12 0 12 e 26 0 0 1 e 27 23KaMoTaCaM115
7536.664575 0.001 12 0 12 e 27 0 0 1 e 28 23KaMoTaCaM116
7532.489185 0.001 12 0 12 e 30 0 0 1 e 31 23KaMoTaCaM117
7531.062092 0.001 12 0 12 e 31 0 0 1 e 32 23KaMoTaCaM118
7529.613335 0.001 12 0 12 e 32 0 0 1 e 33 23KaMoTaCaM119
7522.115648 0.001 12 0 12 e 37 0 0 1 e 38 23KaMoTaCaM120
7518.993121 0.001 12 0 12 e 39 0 0 1 e 40 23KaMoTaCaM121
7570.586761 0.001 12 0 12 e 4 0 0 1 e 03 23KaMoTaCaM122
7571.326494 0.001 12 0 12 e 5 0 0 1 e 04 23KaMoTaCaM123
7572.748023 0.001 12 0 12 e 7 0 0 1 e 06 23KaMoTaCaM124
7573.429522 0.001 12 0 12 e 8 0 0 1 e 07 23KaMoTaCaM125
7574.736931 0.001 12 0 12 e 10 0 0 1 e 09 23KaMoTaCaM126
7575.360064 0.001 12 0 12 e 11 0 0 1 e 10 23KaMoTaCaM127
7578.187202 0.001 12 0 12 e 16 0 0 1 e 15 23KaMoTaCaM128
7578.695493 0.001 12 0 12 e 17 0 0 1 e 16 23KaMoTaCaM129
7580.102853 0.001 12 0 12 e 20 0 0 1 e 19 23KaMoTaCaM130
7580.946931 0.001 12 0 12 e 22 0 0 1 e 21 23KaMoTaCaM131
7581.340774 0.001 12 0 12 e 23 0 0 1 e 22 23KaMoTaCaM132
7581.711848 0.001 12 0 12 e 24 0 0 1 e 23 23KaMoTaCaM133
7582.069217 0.001 12 0 12 e 25 0 0 1 e 24 23KaMoTaCaM134
7582.405735 0.001 12 0 12 e 26 0 0 1 e 25 23KaMoTaCaM135
7582.723427 0.001 12 0 12 e 27 0 0 1 e 26 23KaMoTaCaM136
7583.302063 0.001 12 0 12 e 29 0 0 1 e 28 23KaMoTaCaM137
7584.427872 0.001 12 0 12 e 34 0 0 1 e 33 23KaMoTaCaM138
7584.754129 0.001 12 0 12 e 36 0 0 1 e 35 23KaMoTaCaM139
7507.270518 0.001 14 0 2 e 4 0 0 1 e 05 23KaMoTaCaN1
7506.344024 0.001 14 0 2 e 5 0 0 1 e 06 23KaMoTaCaN2
7505.400326 0.001 14 0 2 e 6 0 0 1 e 07 23KaMoTaCaN3
7504.438125 0.001 14 0 2 e 7 0 0 1 e 08 23KaMoTaCaN4
7503.45796 0.001 14 0 2 e 8 0 0 1 e 09 23KaMoTaCaN5
7502.461557 0.001 14 0 2 e 9 0 0 1 e 10 23KaMoTaCaN6
7501.446455 0.001 14 0 2 e 10 0 0 1 e 11 23KaMoTaCaN7
7500.41343 0.001 14 0 2 e 11 0 0 1 e 12 23KaMoTaCaN8
7499.363248 0.001 14 0 2 e 12 0 0 1 e 13 23KaMoTaCaN9
7497.208531 0.001 14 0 2 e 14 0 0 1 e 15 23KaMoTaCaN10
7496.103804 0.001 14 0 2 e 15 0 0 1 e 16 23KaMoTaCaN11
7494.981893 0.001 14 0 2 e 16 0 0 1 e 17 23KaMoTaCaN12
7493.841951 0.001 14 0 2 e 17 0 0 1 e 18 23KaMoTaCaN13
7492.683889 0.001 14 0 2 e 18 0 0 1 e 19 23KaMoTaCaN14
7491.508576 0.001 14 0 2 e 19 0 0 1 e 20 23KaMoTaCaN15
7490.313417 0.001 14 0 2 e 20 0 0 1 e 21 23KaMoTaCaN16
7487.870932 0.001 14 0 2 e 22 0 0 1 e 23 23KaMoTaCaN17
7486.620054 0.001 14 0 2 e 23 0 0 1 e 24 23KaMoTaCaN18
7481.446191 0.001 14 0 2 e 27 0 0 1 e 28 23KaMoTaCaN19
7480.105133 0.001 14 0 2 e 28 0 0 1 e 29 23KaMoTaCaN20
7477.369177 0.001 14 0 2 e 30 0 0 1 e 31 23KaMoTaCaN21
7465.678463 0.001 14 0 2 e 38 0 0 1 e 39 23KaMoTaCaN22
7464.127478 0.001 14 0 2 e 39 0 0 1 e 40 23KaMoTaCaN23
7460.981354 0.001 14 0 2 e 41 0 0 1 e 42 23KaMoTaCaN24
7514.041458 0.001 14 0 2 e 3 0 0 1 e 02 23KaMoTaCaN25
7515.561665 0.001 14 0 2 e 5 0 0 1 e 04 23KaMoTaCaN26
7517.007115 0.001 14 0 2 e 7 0 0 1 e 06 23KaMoTaCaN27
7517.702637 0.001 14 0 2 e 8 0 0 1 e 07 23KaMoTaCaN28
7518.381767 0.001 14 0 2 e 9 0 0 1 e 08 23KaMoTaCaN29
7519.039113 0.001 14 0 2 e 10 0 0 1 e 09 23KaMoTaCaN30
7520.308265 0.001 14 0 2 e 12 0 0 1 e 11 23KaMoTaCaN31
7520.915694 0.001 14 0 2 e 13 0 0 1 e 12 23KaMoTaCaN32
7521.503411 0.001 14 0 2 e 14 0 0 1 e 13 23KaMoTaCaN33
7522.073563 0.001 14 0 2 e 15 0 0 1 e 14 23KaMoTaCaN34
7522.627902 0.001 14 0 2 e 16 0 0 1 e 15 23KaMoTaCaN35
7523.677404 0.001 14 0 2 e 18 0 0 1 e 17 23KaMoTaCaN36
7524.657721 0.001 14 0 2 e 20 0 0 1 e 19 23KaMoTaCaN37
7525.562786 0.001 14 0 2 e 22 0 0 1 e 21 23KaMoTaCaN38
7525.988081 0.001 14 0 2 e 23 0 0 1 e 22 23KaMoTaCaN39
7526.782097 0.001 14 0 2 e 25 0 0 1 e 24 23KaMoTaCaN40
7527.151213 0.001 14 0 2 e 26 0 0 1 e 25 23KaMoTaCaN41
7527.835915 0.001 14 0 2 e 28 0 0 1 e 27 23KaMoTaCaN42
7528.152876 0.001 14 0 2 e 29 0 0 1 e 28 23KaMoTaCaN43
7528.444442 0.001 14 0 2 e 30 0 0 1 e 29 23KaMoTaCaN44
7528.719707 0.001 14 0 2 e 31 0 0 1 e 30 23KaMoTaCaN45
7529.437765 0.001 14 0 2 e 34 0 0 1 e 33 23KaMoTaCaN46
7529.634038 0.001 14 0 2 e 35 0 0 1 e 34 23KaMoTaCaN47
7530.346201 0.001 14 0 2 e 40 0 0 1 e 39 23KaMoTaCaN48
7530.429203 0.001 14 0 2 e 41 0 0 1 e 40 23KaMoTaCaN49
7530.493436 0.001 14 0 2 e 42 0 0 1 e 41 23KaMoTaCaN50
7530.565754 0.001 14 0 2 e 44 0 0 1 e 43 23KaMoTaCaN51
7649.054612 0.001 14 0 1 e 1 0 0 1 e 02 23KaMoTaCaN52
7648.16893 0.001 14 0 1 e 2 0 0 1 e 03 23KaMoTaCaN53
7647.25947 0.001 14 0 1 e 3 0 0 1 e 04 23KaMoTaCaN54
7646.326462 0.001 14 0 1 e 4 0 0 1 e 05 23KaMoTaCaN55
7645.370123 0.001 14 0 1 e 5 0 0 1 e 06 23KaMoTaCaN56
7644.389676 0.001 14 0 1 e 6 0 0 1 e 07 23KaMoTaCaN57
7643.384904 0.001 14 0 1 e 7 0 0 1 e 08 23KaMoTaCaN58
7642.357528 0.001 14 0 1 e 8 0 0 1 e 09 23KaMoTaCaN59
7640.230282 0.001 14 0 1 e 10 0 0 1 e 11 23KaMoTaCaN60
7639.131696 0.001 14 0 1 e 11 0 0 1 e 12 23KaMoTaCaN61
7638.008908 0.001 14 0 1 e 12 0 0 1 e 13 23KaMoTaCaN62
7636.862556 0.001 14 0 1 e 13 0 0 1 e 14 23KaMoTaCaN63
7635.692122 0.001 14 0 1 e 14 0 0 1 e 15 23KaMoTaCaN64
7634.498457 0.001 14 0 1 e 15 0 0 1 e 16 23KaMoTaCaN65
7633.281263 0.001 14 0 1 e 16 0 0 1 e 17 23KaMoTaCaN66
7632.039103 0.001 14 0 1 e 17 0 0 1 e 18 23KaMoTaCaN67
7630.775046 0.001 14 0 1 e 18 0 0 1 e 19 23KaMoTaCaN68
7629.486365 0.001 14 0 1 e 19 0 0 1 e 20 23KaMoTaCaN69
7628.174078 0.001 14 0 1 e 20 0 0 1 e 21 23KaMoTaCaN70
7626.838656 0.001 14 0 1 e 21 0 0 1 e 22 23KaMoTaCaN71
7625.478725 0.001 14 0 1 e 22 0 0 1 e 23 23KaMoTaCaN72
